order_id,restaurant_id,restaurant_name,location,cuisine,avg_cost,order_time,pickup_time,is_raining
ORD_1079,Copper Chimney,Copper Chimney,Velachery,North Indian,1200,2026-01-30 12:45:00,2026-01-30 13:32:51.748701,0
ORD_1080,Ya Mohideen,Ya Mohideen,Guindy,Biryani,500,2026-01-07 21:34:00,2026-01-07 22:30:15.118411,0
ORD_1081,Copper Chimney,Copper Chimney,Siruseri,North Indian,1200,2026-01-12 11:31:00,2026-01-12 12:02:32.507015,0
ORD_1082,Amethyst,Amethyst,OMR,Cafe,1000,2026-01-26 19:43:00,2026-01-26 20:20:33.619936,0
ORD_1083,Toscano,Toscano,Nungambakkam,Italian,1500,2026-01-22 16:02:00,2026-01-22 17:01:14.230485,1
ORD_1084,Delhi Dhaba,Delhi Dhaba,Nungambakkam,North Indian,450,2026-01-11 21:57:00,2026-01-11 22:46:58.059194,0
ORD_1085,Writer’s Cafe,Writer’s Cafe,Mylapore,Fast Food,600,2026-01-02 19:17:00,2026-01-02 19:55:51.303342,0
ORD_1086,Cream Centre,Cream Centre,Chromepet,North Indian,900,2026-01-12 15:52:00,2026-01-12 16:42:06.571820,0
ORD_1087,Burgerman,Burgerman,Besant Nagar,Fast Food,400,2026-01-02 18:46:00,2026-01-02 19:17:58.899659,1
ORD_1088,Sangeetha,Sangeetha,Besant Nagar,South Indian,350,2026-01-25 12:04:00,2026-01-25 12:30:16.253717,0
ORD_1089,Writer’s Cafe,Writer’s Cafe,Porur,Fast Food,600,2026-01-29 16:59:00,2026-01-29 17:24:22.713247,0
ORD_1090,Ya Mohideen,Ya Mohideen,OMR,Biryani,500,2026-01-19 10:46:00,2026-01-19 11:34:18.441982,1
ORD_1091,Cream Centre,Cream Centre,OMR,North Indian,900,2026-01-10 21:52:00,2026-01-10 22:40:27.008730,0
ORD_1092,Delhi Dhaba,Delhi Dhaba,OMR,North Indian,450,2026-01-22 22:27:00,2026-01-22 23:15:03.669241,0
ORD_1093,Sukkubhai Biryani,Sukkubhai Biryani,Royapettah,Biryani,550,2026-01-13 16:32:00,2026-01-13 17:04:13.716961,0
ORD_1094,Thalappakatti,Thalappakatti,Purasaiwakkam,Biryani,650,2026-01-06 11:48:00,2026-01-06 12:26:58.248766,0
ORD_1095,Burgerman,Burgerman,Porur,Fast Food,400,2026-01-17 16:28:00,2026-01-17 16:53:37.061324,0
ORD_1096,Amethyst,Amethyst,Nungambakkam,Cafe,1000,2026-01-26 16:11:00,2026-01-26 16:33:59.253184,0
ORD_1097,Rayar Mess,Rayar Mess,Besant Nagar,South Indian,150,2026-01-18 18:12:00,2026-01-18 18:29:35.209212,0
ORD_1098,Delhi Dhaba,Delhi Dhaba,Alwarpet,North Indian,450,2026-01-15 13:01:00,2026-01-15 13:49:38.268679,0
ORD_1099,Delhi Dhaba,Delhi Dhaba,Nungambakkam,North Indian,450,2026-01-23 10:18:00,2026-01-23 10:48:23.697587,0
ORD_1100,Rayar Mess,Rayar Mess,Alwarpet,South Indian,150,2026-01-20 21:04:00,2026-01-20 21:38:59.281309,1
ORD_1101,Thalappakatti,Thalappakatti,Siruseri,Biryani,650,2026-01-13 18:01:00,2026-01-13 18:34:49.835407,0
ORD_1102,Benjarong,Benjarong,Royapettah,Thai,1800,2026-01-24 12:21:00,2026-01-24 13:23:53.064053,0
ORD_1103,Ya Mohideen,Ya Mohideen,Royapettah,Biryani,500,2026-01-22 21:30:00,2026-01-22 22:27:45.483204,0
ORD_1104,Writer’s Cafe,Writer’s Cafe,Royapettah,Fast Food,600,2026-01-10 10:31:00,2026-01-10 10:57:01.617562,0
ORD_1105,Delhi Dhaba,Delhi Dhaba,Anna Nagar,North Indian,450,2026-01-26 18:47:00,2026-01-26 19:19:35.420813,0
ORD_1106,Ya Mohideen,Ya Mohideen,Alwarpet,Biryani,500,2026-01-06 16:20:00,2026-01-06 16:57:27.962717,0
ORD_1107,Murugan Idli Shop,Murugan Idli Shop,Siruseri,South Indian,250,2026-01-04 21:44:00,2026-01-04 22:09:50.820650,0
ORD_1108,Writer’s Cafe,Writer’s Cafe,Besant Nagar,Fast Food,600,2026-01-26 13:02:00,2026-01-26 13:38:38.848431,0
ORD_1109,Murugan Idli Shop,Murugan Idli Shop,OMR,South Indian,250,2026-01-09 14:10:00,2026-01-09 14:36:55.727728,0
ORD_1110,Writer’s Cafe,Writer’s Cafe,Purasaiwakkam,Fast Food,600,2026-01-02 17:30:00,2026-01-02 17:55:41.054421,0
ORD_1111,Rayar Mess,Rayar Mess,OMR,South Indian,150,2026-01-21 19:04:00,2026-01-21 19:39:25.421924,1
ORD_1112,A2B,A2B,Nungambakkam,South Indian,300,2026-01-20 11:24:00,2026-01-20 11:41:16.068854,0
ORD_1113,Copper Chimney,Copper Chimney,Anna Nagar,North Indian,1200,2026-01-01 10:50:00,2026-01-01 11:24:10.965656,0
ORD_1114,Ya Mohideen,Ya Mohideen,Siruseri,Biryani,500,2026-01-16 18:56:00,2026-01-16 19:44:51.220639,1
ORD_1115,Murugan Idli Shop,Murugan Idli Shop,Mylapore,South Indian,250,2026-01-13 18:46:00,2026-01-13 19:03:27.060729,0
ORD_1116,Burgerman,Burgerman,OMR,Fast Food,400,2026-01-24 17:53:00,2026-01-24 18:20:41.274157,0
ORD_1117,Benjarong,Benjarong,Siruseri,Thai,1800,2026-01-13 22:41:00,2026-01-13 23:45:49.257116,0
ORD_1118,Amethyst,Amethyst,Royapettah,Cafe,1000,2026-01-15 21:08:00,2026-01-15 21:45:36.372423,0
ORD_1119,Burgerman,Burgerman,Kilpauk,Fast Food,400,2026-01-04 10:04:00,2026-01-04 10:28:24.448619,0
ORD_1120,Copper Chimney,Copper Chimney,Porur,North Indian,1200,2026-01-24 11:48:00,2026-01-24 12:18:58.767817,0
ORD_1121,Rayar Mess,Rayar Mess,Royapettah,South Indian,150,2026-01-03 19:17:00,2026-01-03 19:42:53.524412,0
ORD_1122,A2B,A2B,Chromepet,South Indian,300,2026-01-15 10:32:00,2026-01-15 10:49:26.057176,0
ORD_1123,Thalappakatti,Thalappakatti,Chromepet,Biryani,650,2026-01-29 13:29:00,2026-01-29 14:26:51.976160,0
ORD_1124,Rayar Mess,Rayar Mess,Guindy,South Indian,150,2026-01-18 16:45:00,2026-01-18 17:05:36.438814,0
ORD_1125,Benjarong,Benjarong,Purasaiwakkam,Thai,1800,2026-01-19 20:05:00,2026-01-19 21:11:25.029482,0
ORD_1126,A2B,A2B,Velachery,South Indian,300,2026-01-20 18:03:00,2026-01-20 18:25:39.126144,1
ORD_1127,Benjarong,Benjarong,Purasaiwakkam,Thai,1800,2026-01-16 16:15:00,2026-01-16 16:56:45.142372,0
ORD_1128,Benjarong,Benjarong,Besant Nagar,Thai,1800,2026-01-30 21:34:00,2026-01-30 22:38:17.471968,0
ORD_1129,Thalappakatti,Thalappakatti,Alwarpet,Biryani,650,2026-01-06 17:26:00,2026-01-06 18:03:09.885912,0
ORD_1130,Sukkubhai Biryani,Sukkubhai Biryani,Alwarpet,Biryani,550,2026-01-28 14:37:00,2026-01-28 15:32:44.816409,0
ORD_1131,Thalappakatti,Thalappakatti,OMR,Biryani,650,2026-01-06 22:33:00,2026-01-06 23:31:29.577037,0
ORD_1132,Zuka,Zuka,Chromepet,Dessert,500,2026-01-26 15:06:00,2026-01-26 15:45:59.426766,0
ORD_1133,Toscano,Toscano,Porur,Italian,1500,2026-01-17 17:35:00,2026-01-17 18:18:08.179787,0
ORD_1134,Benjarong,Benjarong,Guindy,Thai,1800,2026-01-22 20:24:00,2026-01-22 21:28:25.188469,0
ORD_1135,Ya Mohideen,Ya Mohideen,Besant Nagar,Biryani,500,2026-01-20 15:41:00,2026-01-20 16:39:03.417347,0
ORD_1136,Amethyst,Amethyst,Anna Nagar,Cafe,1000,2026-01-11 20:30:00,2026-01-11 21:09:50.276164,0
ORD_1137,Ya Mohideen,Ya Mohideen,Siruseri,Biryani,500,2026-01-15 20:36:00,2026-01-15 21:33:47.377575,0
ORD_1138,Zuka,Zuka,Tambaram,Dessert,500,2026-01-26 21:01:00,2026-01-26 21:44:29.733185,0
ORD_1139,Murugan Idli Shop,Murugan Idli Shop,Tambaram,South Indian,250,2026-01-28 17:01:00,2026-01-28 17:19:51.244361,0
ORD_1140,Zuka,Zuka,Tambaram,Dessert,500,2026-01-05 11:54:00,2026-01-05 12:20:53.162603,0
ORD_1141,Copper Chimney,Copper Chimney,Anna Nagar,North Indian,1200,2026-01-11 21:11:00,2026-01-11 21:59:31.275731,0
ORD_1142,Rayar Mess,Rayar Mess,Chromepet,South Indian,150,2026-01-24 21:10:00,2026-01-24 21:37:20.767198,0
ORD_1143,Ya Mohideen,Ya Mohideen,Royapettah,Biryani,500,2026-01-22 14:59:00,2026-01-22 16:18:41.233179,1
ORD_1144,Benjarong,Benjarong,Guindy,Thai,1800,2026-01-05 13:27:00,2026-01-05 14:31:43.582487,0
ORD_1145,A2B,A2B,Adyar,South Indian,300,2026-01-08 12:48:00,2026-01-08 13:13:59.130245,0
ORD_1146,Writer’s Cafe,Writer’s Cafe,Velachery,Fast Food,600,2026-01-06 15:13:00,2026-01-06 15:49:52.820317,0
ORD_1147,Sukkubhai Biryani,Sukkubhai Biryani,Kilpauk,Biryani,550,2026-01-23 22:16:00,2026-01-23 23:12:01.194833,0
ORD_1148,Amethyst,Amethyst,Chromepet,Cafe,1000,2026-01-12 10:31:00,2026-01-12 10:54:28.989551,0
ORD_1149,Sukkubhai Biryani,Sukkubhai Biryani,OMR,Biryani,550,2026-01-24 17:37:00,2026-01-24 18:12:58.706460,0
ORD_1150,Toscano,Toscano,Kilpauk,Italian,1500,2026-01-11 15:53:00,2026-01-11 16:57:37.294225,0
ORD_1151,Rayar Mess,Rayar Mess,Velachery,South Indian,150,2026-01-11 15:41:00,2026-01-11 16:07:47.092350,0
ORD_1152,Zuka,Zuka,Porur,Dessert,500,2026-01-28 20:17:00,2026-01-28 20:59:23.214266,0
ORD_1153,Murugan Idli Shop,Murugan Idli Shop,Guindy,South Indian,250,2026-01-21 17:03:00,2026-01-21 17:21:58.120124,0
ORD_1154,A2B,A2B,Adyar,South Indian,300,2026-01-17 11:29:00,2026-01-17 11:45:57.553180,0
ORD_1155,A2B,A2B,Velachery,South Indian,300,2026-01-07 17:27:00,2026-01-07 17:44:27.587179,0
ORD_1156,Rayar Mess,Rayar Mess,Chromepet,South Indian,150,2026-01-21 11:37:00,2026-01-21 11:59:22.957263,1
ORD_1157,Rayar Mess,Rayar Mess,Nungambakkam,South Indian,150,2026-01-28 14:02:00,2026-01-28 14:30:01.674848,0
ORD_1158,Toscano,Toscano,Porur,Italian,1500,2026-01-26 13:18:00,2026-01-26 14:23:46.546996,0
ORD_1159,Rayar Mess,Rayar Mess,Mylapore,South Indian,150,2026-01-14 11:41:00,2026-01-14 11:58:56.931840,0
ORD_1160,Copper Chimney,Copper Chimney,Royapettah,North Indian,1200,2026-01-19 11:40:00,2026-01-19 12:12:46.754149,0
ORD_1161,Burgerman,Burgerman,Mylapore,Fast Food,400,2026-01-23 20:39:00,2026-01-23 21:17:52.990239,0
ORD_1162,Sangeetha,Sangeetha,Kilpauk,South Indian,350,2026-01-14 10:47:00,2026-01-14 11:04:07.451763,0
ORD_1163,Copper Chimney,Copper Chimney,Tambaram,North Indian,1200,2026-01-16 11:11:00,2026-01-16 11:54:36.140995,1
ORD_1164,Writer’s Cafe,Writer’s Cafe,Besant Nagar,Fast Food,600,2026-01-12 22:58:00,2026-01-12 23:38:52.097661,0
ORD_1165,Rayar Mess,Rayar Mess,Besant Nagar,South Indian,150,2026-01-05 15:59:00,2026-01-05 16:26:50.340310,0
ORD_1166,Murugan Idli Shop,Murugan Idli Shop,Siruseri,South Indian,250,2026-01-08 22:18:00,2026-01-08 22:43:47.850309,0
ORD_1167,Amethyst,Amethyst,Besant Nagar,Cafe,1000,2026-01-05 10:07:00,2026-01-05 10:39:19.543157,1
ORD_1168,Sukkubhai Biryani,Sukkubhai Biryani,Alwarpet,Biryani,550,2026-01-24 16:34:00,2026-01-24 17:22:25.472201,1
ORD_1169,Amethyst,Amethyst,Chromepet,Cafe,1000,2026-01-24 11:45:00,2026-01-24 12:11:09.229620,0
ORD_1170,Benjarong,Benjarong,Besant Nagar,Thai,1800,2026-01-07 20:34:00,2026-01-07 21:36:55.639614,0
ORD_1171,Writer’s Cafe,Writer’s Cafe,Besant Nagar,Fast Food,600,2026-01-02 21:16:00,2026-01-02 21:50:25.869191,0
ORD_1172,Amethyst,Amethyst,Royapettah,Cafe,1000,2026-01-29 18:32:00,2026-01-29 19:06:05.235812,1
ORD_1173,A2B,A2B,OMR,South Indian,300,2026-01-10 15:55:00,2026-01-10 16:23:29.621803,0
ORD_1174,Zuka,Zuka,Adyar,Dessert,500,2026-01-20 18:46:00,2026-01-20 19:11:41.029073,0
ORD_1175,Copper Chimney,Copper Chimney,Purasaiwakkam,North Indian,1200,2026-01-17 18:10:00,2026-01-17 18:38:11.590543,0
ORD_1176,Sangeetha,Sangeetha,Mylapore,South Indian,350,2026-01-21 19:13:00,2026-01-21 19:38:24.261629,0
ORD_1177,Sangeetha,Sangeetha,Siruseri,South Indian,350,2026-01-24 12:12:00,2026-01-24 12:37:21.592730,0
ORD_1178,Murugan Idli Shop,Murugan Idli Shop,Tambaram,South Indian,250,2026-01-23 13:51:00,2026-01-23 14:19:26.248963,0
ORD_1179,Writer’s Cafe,Writer’s Cafe,Mylapore,Fast Food,600,2026-01-12 16:58:00,2026-01-12 17:23:42.019303,0
ORD_1180,Delhi Dhaba,Delhi Dhaba,Royapettah,North Indian,450,2026-01-26 17:08:00,2026-01-26 17:40:01.979250,0
ORD_1181,Sangeetha,Sangeetha,Siruseri,South Indian,350,2026-01-17 11:12:00,2026-01-17 11:29:59.833254,0
ORD_1182,Sukkubhai Biryani,Sukkubhai Biryani,Kilpauk,Biryani,550,2026-01-08 10:19:00,2026-01-08 11:07:13.102409,1
ORD_1183,Benjarong,Benjarong,Royapettah,Thai,1800,2026-01-14 20:24:00,2026-01-14 21:29:07.461492,0
ORD_1184,A2B,A2B,Guindy,South Indian,300,2026-01-05 19:42:00,2026-01-05 20:08:50.401100,0
ORD_1185,Ya Mohideen,Ya Mohideen,Anna Nagar,Biryani,500,2026-01-15 16:06:00,2026-01-15 16:41:13.631423,0
ORD_1186,Ya Mohideen,Ya Mohideen,Guindy,Biryani,500,2026-01-07 14:54:00,2026-01-07 15:50:30.265281,0
ORD_1187,Writer’s Cafe,Writer’s Cafe,Adyar,Fast Food,600,2026-01-14 10:41:00,2026-01-14 11:04:22.845877,0
ORD_1188,Amethyst,Amethyst,Royapettah,Cafe,1000,2026-01-08 16:59:00,2026-01-08 17:24:41.615728,0
ORD_1189,Zuka,Zuka,Royapettah,Dessert,500,2026-01-17 12:55:00,2026-01-17 13:36:55.604892,0
ORD_1190,Murugan Idli Shop,Murugan Idli Shop,Nungambakkam,South Indian,250,2026-01-21 22:40:00,2026-01-21 23:05:07.075069,0
ORD_1191,Rayar Mess,Rayar Mess,Purasaiwakkam,South Indian,150,2026-01-15 18:38:00,2026-01-15 18:54:29.248924,0
ORD_1192,Burgerman,Burgerman,Mylapore,Fast Food,400,2026-01-18 15:57:00,2026-01-18 16:33:58.220662,0
ORD_1193,Cream Centre,Cream Centre,OMR,North Indian,900,2026-01-18 17:24:00,2026-01-18 17:54:29.591010,0
ORD_1194,Delhi Dhaba,Delhi Dhaba,Tambaram,North Indian,450,2026-01-10 17:56:00,2026-01-10 18:28:18.099466,0
ORD_1195,A2B,A2B,Alwarpet,South Indian,300,2026-01-26 20:28:00,2026-01-26 20:56:15.426471,0
ORD_1196,Amethyst,Amethyst,Besant Nagar,Cafe,1000,2026-01-27 13:50:00,2026-01-27 14:25:53.979864,0
ORD_1197,Writer’s Cafe,Writer’s Cafe,Siruseri,Fast Food,600,2026-01-02 11:06:00,2026-01-02 11:33:32.651662,0
ORD_1198,Murugan Idli Shop,Murugan Idli Shop,Chromepet,South Indian,250,2026-01-24 16:53:00,2026-01-24 17:09:39.025155,0
ORD_1199,Sukkubhai Biryani,Sukkubhai Biryani,Purasaiwakkam,Biryani,550,2026-01-12 21:29:00,2026-01-12 22:47:06.599825,1
ORD_1200,Delhi Dhaba,Delhi Dhaba,Anna Nagar,North Indian,450,2026-01-20 11:44:00,2026-01-20 12:16:51.551569,0
ORD_1201,Delhi Dhaba,Delhi Dhaba,Tambaram,North Indian,450,2026-01-06 15:58:00,2026-01-06 16:48:51.967150,0
ORD_1202,Toscano,Toscano,Velachery,Italian,1500,2026-01-04 14:16:00,2026-01-04 15:18:49.768021,0
ORD_1203,Ya Mohideen,Ya Mohideen,Anna Nagar,Biryani,500,2026-01-18 14:50:00,2026-01-18 15:46:52.897429,0
ORD_1204,Toscano,Toscano,Nungambakkam,Italian,1500,2026-01-16 17:47:00,2026-01-16 18:41:54.574792,1
ORD_1205,Thalappakatti,Thalappakatti,Purasaiwakkam,Biryani,650,2026-01-12 22:09:00,2026-01-12 23:02:54.732927,0
ORD_1206,Rayar Mess,Rayar Mess,Adyar,South Indian,150,2026-01-17 13:20:00,2026-01-17 13:45:39.214156,0
ORD_1207,Toscano,Toscano,Porur,Italian,1500,2026-01-17 22:29:00,2026-01-17 23:33:20.132989,0
ORD_1208,Rayar Mess,Rayar Mess,Tambaram,South Indian,150,2026-01-09 21:34:00,2026-01-09 22:00:15.863816,0
ORD_1209,Rayar Mess,Rayar Mess,Porur,South Indian,150,2026-01-05 16:23:00,2026-01-05 16:40:32.804446,0
ORD_1210,Burgerman,Burgerman,Velachery,Fast Food,400,2026-01-07 20:30:00,2026-01-07 21:09:34.954773,0
ORD_1211,Rayar Mess,Rayar Mess,Kilpauk,South Indian,150,2026-01-25 20:33:00,2026-01-25 21:00:06.482855,0
ORD_1212,Writer’s Cafe,Writer’s Cafe,Velachery,Fast Food,600,2026-01-29 16:12:00,2026-01-29 16:46:37.746861,1
ORD_1213,Rayar Mess,Rayar Mess,Nungambakkam,South Indian,150,2026-01-08 22:36:00,2026-01-08 23:03:23.731708,0
ORD_1214,Amethyst,Amethyst,Tambaram,Cafe,1000,2026-01-24 15:25:00,2026-01-24 16:03:45.425389,0
ORD_1215,Zuka,Zuka,Tambaram,Dessert,500,2026-01-07 11:18:00,2026-01-07 11:43:14.099535,0
ORD_1216,Murugan Idli Shop,Murugan Idli Shop,Purasaiwakkam,South Indian,250,2026-01-25 14:27:00,2026-01-25 14:51:19.089818,0
ORD_1217,Delhi Dhaba,Delhi Dhaba,Tambaram,North Indian,450,2026-01-01 10:12:00,2026-01-01 10:44:56.513786,0
ORD_1218,Thalappakatti,Thalappakatti,Anna Nagar,Biryani,650,2026-01-18 18:13:00,2026-01-18 18:50:32.589172,0
ORD_1219,Thalappakatti,Thalappakatti,Velachery,Biryani,650,2026-01-23 15:04:00,2026-01-23 16:00:13.436601,0
ORD_1220,Murugan Idli Shop,Murugan Idli Shop,Guindy,South Indian,250,2026-01-22 14:54:00,2026-01-22 15:19:51.160180,0
ORD_1221,Amethyst,Amethyst,T. Nagar,Cafe,1000,2026-01-17 14:45:00,2026-01-17 15:22:35.012802,0
ORD_1222,Benjarong,Benjarong,Besant Nagar,Thai,1800,2026-01-24 12:24:00,2026-01-24 13:24:06.826101,0
ORD_1223,Thalappakatti,Thalappakatti,Guindy,Biryani,650,2026-01-01 14:25:00,2026-01-01 15:21:53.178091,0
ORD_1224,Copper Chimney,Copper Chimney,Chromepet,North Indian,1200,2026-01-24 12:46:00,2026-01-24 13:31:26.617471,0
ORD_1225,Toscano,Toscano,Chromepet,Italian,1500,2026-01-12 21:43:00,2026-01-12 23:11:26.899081,1
ORD_1226,Thalappakatti,Thalappakatti,Besant Nagar,Biryani,650,2026-01-17 14:56:00,2026-01-17 16:14:25.160395,1
ORD_1227,Sukkubhai Biryani,Sukkubhai Biryani,Porur,Biryani,550,2026-01-10 20:59:00,2026-01-10 21:53:32.413637,0
ORD_1228,Cream Centre,Cream Centre,Siruseri,North Indian,900,2026-01-11 16:22:00,2026-01-11 16:52:54.403129,0
ORD_1229,Thalappakatti,Thalappakatti,Nungambakkam,Biryani,650,2026-01-18 15:40:00,2026-01-18 16:36:58.360053,0
ORD_1230,Zuka,Zuka,Kilpauk,Dessert,500,2026-01-26 17:50:00,2026-01-26 18:20:12.931799,0
ORD_1231,Ya Mohideen,Ya Mohideen,Porur,Biryani,500,2026-01-01 21:45:00,2026-01-01 22:42:16.725299,0
ORD_1232,Burgerman,Burgerman,Nungambakkam,Fast Food,400,2026-01-11 21:41:00,2026-01-11 22:20:30.076681,0
ORD_1233,Toscano,Toscano,Adyar,Italian,1500,2026-01-13 11:40:00,2026-01-13 12:21:01.316514,0
ORD_1234,Cream Centre,Cream Centre,Alwarpet,North Indian,900,2026-01-23 22:40:00,2026-01-23 23:27:26.091855,0
ORD_1235,Writer’s Cafe,Writer’s Cafe,Nungambakkam,Fast Food,600,2026-01-03 17:10:00,2026-01-03 17:35:40.181530,0
ORD_1236,Sangeetha,Sangeetha,Porur,South Indian,350,2026-01-06 18:49:00,2026-01-06 19:05:58.836154,0
ORD_1237,Copper Chimney,Copper Chimney,Velachery,North Indian,1200,2026-01-08 13:33:00,2026-01-08 14:20:02.185843,0
ORD_1238,Rayar Mess,Rayar Mess,Nungambakkam,South Indian,150,2026-01-30 19:04:00,2026-01-30 19:27:35.969557,0
ORD_1239,Sukkubhai Biryani,Sukkubhai Biryani,T. Nagar,Biryani,550,2026-01-12 15:19:00,2026-01-12 16:18:47.633121,0
ORD_1240,Amethyst,Amethyst,Adyar,Cafe,1000,2026-01-24 13:04:00,2026-01-24 13:41:57.332054,0
ORD_1241,Benjarong,Benjarong,Guindy,Thai,1800,2026-01-24 15:25:00,2026-01-24 16:31:16.400494,0
ORD_1242,Murugan Idli Shop,Murugan Idli Shop,Chromepet,South Indian,250,2026-01-01 10:10:00,2026-01-01 10:29:04.186046,0
ORD_1243,Delhi Dhaba,Delhi Dhaba,Mylapore,North Indian,450,2026-01-10 21:28:00,2026-01-10 22:15:26.420320,0
ORD_1244,Sangeetha,Sangeetha,Porur,South Indian,350,2026-01-27 19:13:00,2026-01-27 19:37:33.242905,0
ORD_1245,Delhi Dhaba,Delhi Dhaba,Adyar,North Indian,450,2026-01-24 22:57:00,2026-01-24 23:44:35.506699,0
ORD_1246,Thalappakatti,Thalappakatti,Mylapore,Biryani,650,2026-01-07 13:26:00,2026-01-07 14:24:44.647002,0
ORD_1247,Copper Chimney,Copper Chimney,T. Nagar,North Indian,1200,2026-01-28 17:44:00,2026-01-28 18:15:32.778958,0
ORD_1248,Copper Chimney,Copper Chimney,Siruseri,North Indian,1200,2026-01-10 20:38:00,2026-01-10 21:26:53.186930,0
ORD_1249,Rayar Mess,Rayar Mess,Royapettah,South Indian,150,2026-01-05 10:50:00,2026-01-05 11:06:07.350404,0
ORD_1250,Ya Mohideen,Ya Mohideen,OMR,Biryani,500,2026-01-29 10:25:00,2026-01-29 11:01:39.187790,0
ORD_1251,Sukkubhai Biryani,Sukkubhai Biryani,Kilpauk,Biryani,550,2026-01-20 21:17:00,2026-01-20 22:13:14.628954,0
ORD_1252,Delhi Dhaba,Delhi Dhaba,T. Nagar,North Indian,450,2026-01-05 13:12:00,2026-01-05 14:19:46.485745,1
ORD_1253,Copper Chimney,Copper Chimney,Mylapore,North Indian,1200,2026-01-29 19:00:00,2026-01-29 19:47:37.925129,0
ORD_1254,Copper Chimney,Copper Chimney,Kilpauk,North Indian,1200,2026-01-15 12:56:00,2026-01-15 13:45:09.137205,0
ORD_1255,Rayar Mess,Rayar Mess,Mylapore,South Indian,150,2026-01-24 16:43:00,2026-01-24 16:58:52.652805,0
ORD_1256,Copper Chimney,Copper Chimney,Nungambakkam,North Indian,1200,2026-01-23 11:08:00,2026-01-23 11:38:38.543327,0
ORD_1257,Murugan Idli Shop,Murugan Idli Shop,OMR,South Indian,250,2026-01-02 18:28:00,2026-01-02 18:44:39.183434,0
ORD_1258,Sangeetha,Sangeetha,T. Nagar,South Indian,350,2026-01-21 17:25:00,2026-01-21 17:44:29.669755,0
ORD_1259,Benjarong,Benjarong,Siruseri,Thai,1800,2026-01-16 12:39:00,2026-01-16 13:43:31.046385,0
ORD_1260,A2B,A2B,Porur,South Indian,300,2026-01-10 16:17:00,2026-01-10 16:37:38.679085,0
ORD_1261,Burgerman,Burgerman,Porur,Fast Food,400,2026-01-23 18:33:00,2026-01-23 18:59:19.009531,0
ORD_1262,Benjarong,Benjarong,Adyar,Thai,1800,2026-01-02 16:09:00,2026-01-02 16:47:57.118660,0
ORD_1263,Benjarong,Benjarong,Kilpauk,Thai,1800,2026-01-17 21:30:00,2026-01-17 22:57:39.514695,1
ORD_1264,Zuka,Zuka,Tambaram,Dessert,500,2026-01-17 10:33:00,2026-01-17 10:59:38.750639,0
ORD_1265,Ya Mohideen,Ya Mohideen,Purasaiwakkam,Biryani,500,2026-01-15 18:09:00,2026-01-15 18:45:06.508211,0
ORD_1266,Zuka,Zuka,OMR,Dessert,500,2026-01-06 10:10:00,2026-01-06 10:35:21.340171,0
ORD_1267,Sangeetha,Sangeetha,T. Nagar,South Indian,350,2026-01-22 19:24:00,2026-01-22 19:49:56.291576,0
ORD_1268,Murugan Idli Shop,Murugan Idli Shop,Siruseri,South Indian,250,2026-01-10 11:42:00,2026-01-10 11:58:09.599009,0
ORD_1269,Amethyst,Amethyst,Velachery,Cafe,1000,2026-01-10 21:00:00,2026-01-10 21:38:42.909321,0
ORD_1270,Benjarong,Benjarong,Guindy,Thai,1800,2026-01-15 14:43:00,2026-01-15 16:14:02.551418,1
ORD_1271,A2B,A2B,Tambaram,South Indian,300,2026-01-20 13:20:00,2026-01-20 13:43:46.272393,0
ORD_1272,Sukkubhai Biryani,Sukkubhai Biryani,Porur,Biryani,550,2026-01-02 19:29:00,2026-01-02 20:46:43.879509,1
ORD_1273,Sangeetha,Sangeetha,Nungambakkam,South Indian,350,2026-01-14 13:25:00,2026-01-14 13:49:05.432610,0
ORD_1274,Rayar Mess,Rayar Mess,Purasaiwakkam,South Indian,150,2026-01-19 22:50:00,2026-01-19 23:17:40.689266,0
ORD_1275,Amethyst,Amethyst,Besant Nagar,Cafe,1000,2026-01-11 16:25:00,2026-01-11 16:47:23.118272,0
ORD_1276,Copper Chimney,Copper Chimney,Porur,North Indian,1200,2026-01-09 13:22:00,2026-01-09 14:09:21.986476,0
ORD_1277,Copper Chimney,Copper Chimney,Guindy,North Indian,1200,2026-01-03 18:12:00,2026-01-03 18:42:09.728757,0
ORD_1278,Benjarong,Benjarong,Velachery,Thai,1800,2026-01-08 20:40:00,2026-01-08 21:44:20.989136,0
ORD_1279,Delhi Dhaba,Delhi Dhaba,OMR,North Indian,450,2026-01-09 10:40:00,2026-01-09 11:09:47.741145,0
ORD_1280,Sangeetha,Sangeetha,Anna Nagar,South Indian,350,2026-01-30 19:46:00,2026-01-30 20:20:24.031734,1
ORD_1281,Benjarong,Benjarong,Anna Nagar,Thai,1800,2026-01-02 20:40:00,2026-01-02 22:07:14.840261,1
ORD_1282,Sukkubhai Biryani,Sukkubhai Biryani,Kilpauk,Biryani,550,2026-01-14 11:48:00,2026-01-14 12:23:26.591973,0
ORD_1283,Toscano,Toscano,Besant Nagar,Italian,1500,2026-01-28 17:30:00,2026-01-28 18:08:44.342735,0
ORD_1284,Burgerman,Burgerman,Purasaiwakkam,Fast Food,400,2026-01-04 10:13:00,2026-01-04 10:33:41.608776,0
ORD_1285,A2B,A2B,Tambaram,South Indian,300,2026-01-20 12:52:00,2026-01-20 13:17:15.108743,0
